,city_n_samples_mean_over_windows,city_sampling_rate_hz_std_over_windows,city_steer_mean_mean_over_windows,city_steer_mean_std_over_windows,city_steer_std_std_over_windows,city_steer_min_mean_over_windows,city_steer_min_std_over_windows,city_steer_max_mean_over_windows,city_steer_max_std_over_windows,city_steer_median_mean_over_windows,city_steer_median_std_over_windows,city_steer_q25_mean_over_windows,city_steer_q75_std_over_windows,city_throttle_std_std_over_windows,city_throttle_min_mean_over_windows,city_throttle_min_std_over_windows,city_throttle_median_std_over_windows,city_throttle_q25_mean_over_windows,city_throttle_q25_std_over_windows,city_brake_mean_std_over_windows,city_brake_std_std_over_windows,city_brake_min_mean_over_windows,city_brake_min_std_over_windows,city_brake_median_mean_over_windows,city_brake_q25_mean_over_windows,city_steer_abs_mean_std_over_windows,city_steer_abs_std_mean_over_windows,city_steer_pos_ratio_mean_over_windows,city_steer_pos_ratio_std_over_windows,city_steer_zero_ratio_std_over_windows,city_steer_signchange_rate_mean_over_windows,city_steer_signchange_rate_std_over_windows,city_throttle_active_ratio_mean_over_windows,city_throttle_zero_ratio_std_over_windows,city_throttle_active_mean_std_over_windows,city_throttle_active_std_mean_over_windows,city_throttle_active_std_std_over_windows,city_brake_active_ratio_mean_over_windows,city_brake_zero_ratio_mean_over_windows,city_brake_active_mean_mean_over_windows,city_brake_active_mean_std_over_windows,city_brake_active_std_mean_over_windows,city_brake_active_std_std_over_windows,city_steer_diff_std_mean_over_windows,city_steer_diff_std_std_over_windows,city_steer_diff_abs_mean_mean_over_windows,city_steer_diff_abs_mean_std_over_windows,city_throttle_diff_mean_mean_over_windows,city_throttle_diff_std_mean_over_windows,city_throttle_diff_std_std_over_windows,city_brake_diff_mean_mean_over_windows,city_brake_diff_mean_std_over_windows,city_brake_diff_std_mean_over_windows,city_brake_diff_std_std_over_windows,city_brake_diff_abs_mean_std_over_windows,highway_duration_sec_std_over_windows,highway_sampling_rate_hz_mean_over_windows,highway_sampling_rate_hz_std_over_windows,highway_steer_mean_mean_over_windows,highway_steer_mean_std_over_windows,highway_steer_std_mean_over_windows,highway_steer_std_std_over_windows,highway_steer_min_mean_over_windows,highway_steer_max_mean_over_windows,highway_steer_max_std_over_windows,highway_steer_median_std_over_windows,highway_steer_q75_std_over_windows,highway_throttle_mean_std_over_windows,highway_throttle_std_std_over_windows,highway_throttle_min_mean_over_windows,highway_throttle_min_std_over_windows,highway_throttle_median_mean_over_windows,highway_throttle_median_std_over_windows,highway_throttle_q25_std_over_windows,highway_throttle_q75_std_over_windows,highway_brake_mean_mean_over_windows,highway_brake_mean_std_over_windows,highway_brake_std_mean_over_windows,highway_brake_std_std_over_windows,highway_brake_min_mean_over_windows,highway_brake_min_std_over_windows,highway_brake_median_mean_over_windows,highway_brake_q25_mean_over_windows,highway_brake_q75_std_over_windows,highway_steer_abs_mean_mean_over_windows,highway_steer_neg_ratio_mean_over_windows,highway_steer_neg_ratio_std_over_windows,highway_steer_zero_ratio_mean_over_windows,highway_steer_signchange_rate_std_over_windows,highway_throttle_active_ratio_mean_over_windows,highway_throttle_active_ratio_std_over_windows,highway_throttle_zero_ratio_std_over_windows,highway_throttle_active_mean_mean_over_windows,highway_throttle_active_mean_std_over_windows,highway_throttle_active_std_mean_over_windows,highway_throttle_active_std_std_over_windows,highway_brake_active_ratio_mean_over_windows,highway_brake_active_ratio_std_over_windows,highway_brake_zero_ratio_std_over_windows,highway_brake_active_mean_mean_over_windows,highway_brake_active_mean_std_over_windows,highway_brake_active_std_mean_over_windows,highway_steer_diff_mean_mean_over_windows,highway_steer_diff_mean_std_over_windows,highway_steer_diff_std_mean_over_windows,highway_steer_diff_std_std_over_windows,highway_steer_diff_abs_mean_std_over_windows,highway_throttle_diff_mean_mean_over_windows,highway_throttle_diff_mean_std_over_windows,highway_throttle_diff_std_std_over_windows,highway_throttle_diff_abs_mean_mean_over_windows,highway_throttle_diff_abs_mean_std_over_windows,highway_brake_diff_mean_mean_over_windows,highway_brake_diff_mean_std_over_windows,highway_brake_diff_std_std_over_windows,highway_brake_diff_abs_mean_mean_over_windows,highway_brake_diff_abs_mean_std_over_windows
highway_throttle_active_std_mean_over_windows,0.19166255725473968,0.3438082812475089,0.09507941770277407,-0.20690296059025212,-0.2839119028598052,0.048797644700706744,-0.25367092691802356,-0.02008071047473178,-0.043805971665174366,0.22293197875366313,-0.018597183139552022,0.377624101088303,-0.08345392119757392,0.17865488635696244,-0.400593288429076,-0.12558171403666452,-0.015343802547794386,-0.2672432370477051,0.2175924981730017,-0.43936596582092935,-0.508607943309439,0.1388010403881247,-0.22364401914341453,0.026321774317150996,0.27231661319112543,-0.2557521512364899,-0.1326269656526596,0.33445104402539105,-0.2981422883726448,-0.200702922156822,0.4262970267958925,0.3454564885833846,-0.37322788189931694,0.033547636947739004,0.15256260917598072,0.4206596535710941,0.014148467144326276,0.3550661876253206,-0.014582557082337829,-0.07521466766227008,-0.07134756617378113,0.0066200894862660465,-0.23074371087765227,0.12618683335898714,-0.016748202654388557,0.24900765454058846,-0.03469892662764372,0.17711408020214164,0.3699977131422854,0.0976768808121108,-0.006303199069248823,-0.03546950473580993,0.06724503913538148,-0.28256083916347596,-0.1507564663116657,0.3161378090287312,-0.1751161470119878,0.05636041777117055,0.32018716440178363,-0.25322791488771157,0.04916503503275208,-0.19872867232142782,-0.19144445009450792,0.06080984444547337,-0.10854340550563697,-0.18647437468768685,0.07852950423218756,0.3569853379093876,0.11616474464157593,-0.7332077791725814,-0.2501157723968239,-0.5060709704510791,0.4642119581916288,0.2742960011087559,0.13963503851448064,-0.4198603557496972,-0.23933359780637972,0.6402406680753671,-0.312358664170012,-0.6702244374089926,-0.39557161591064866,0.19052242961506674,0.034064867674554085,-0.26622806321165227,-0.10785987038340096,-0.5187329808971715,-0.18091138135744597,-0.2004062698930245,0.20886831434994765,-0.5672801328728169,0.5729323398072306,0.4791214296285627,-0.7199464052481773,0.02754674177831526,1.0,-0.27804022773543435,-0.4150746164814004,0.07648294476725896,0.05597404459919888,-0.018126709590678993,-0.34849382152290265,0.4538262471054666,-0.21215927873280288,0.11031693121618674,0.21370653259911174,0.21425071459441858,0.3011087545316477,0.18872194133148618,0.24913292631857825,0.0906789100416049,0.57864021183759,0.3537211850600944,-0.2659920733827021,0.1094424472268431,-0.10290610401523563,0.6970215433316225,0.24183708384126204
highway_throttle_active_std_std_over_windows,-0.32775421635782676,-0.1207626967127678,0.1292659558372355,0.1587472817681811,0.11919372950988517,0.14932860416701918,0.18988169725860365,0.12881679073915941,-0.19247929060706162,-0.1294076299457839,-0.020370946643655366,-0.20084641973087997,0.1228054035080111,-0.1780662098644822,0.319000863687115,-0.3829323291713434,0.29939814294831174,-0.16838109618271846,0.2761615435058841,0.0874407528467159,0.2167113242116698,-0.11679895224822733,0.42290792966915386,-0.0903750353589249,0.007752432345913618,0.23051322899765198,0.3684699445460664,0.01740481329689831,0.07834774219360464,-0.036611361984921355,0.18851112988220306,0.045320298260602,0.17011554591945588,-0.2334115067405708,0.1926097022292174,0.010900917332381927,0.06510820475309789,0.043716343180202094,0.025093500014767393,-0.11072118936829305,0.018598335561133265,0.127216038220162,0.027334607364292537,0.27154695784586885,0.28735833894799845,0.16155596261615132,0.37658923533375155,0.27587513986586276,0.020835300139638285,0.06357451521970164,0.1501012517483015,-0.05504640421059485,0.08043819260204652,0.35696498489151335,0.4197122039228386,0.4574419587778795,0.1900622625759096,0.11843461701161109,0.24172972673758503,-0.11353308934501471,-0.24828234736685023,-0.0696491072843876,0.3699800313556897,0.008704014416241983,0.2126852526220331,-0.08365621364393126,-0.11947289288553481,0.474739244904596,0.7509296907273308,0.30406333092106375,0.48168302313090444,0.10217776769466501,0.02795247867792708,0.5820590396005509,-0.27288143303260354,0.06709195051867307,-0.0938523887578043,-0.22286902158305072,0.12616188108892906,0.10329257780643057,0.6224803279626104,-0.34522513646823216,0.1404979830728162,0.4551289796090034,-0.33990111741695267,-0.024801433376067782,0.3202169724048497,0.10145800630923822,0.45561645798349776,0.14465688352732556,0.1643305993853723,0.06243225928466598,0.14843928854037475,0.6649456501367863,-0.27804022773543435,1.0,0.28850074215052285,-0.19543536522312077,0.06802997722965679,-0.26764896236688207,0.19394788273752359,-0.1476961108018885,-0.20028768360386975,-0.14946211147340566,-0.17987245790090012,-0.08996572349299205,-0.2163014933187172,0.17729912418324742,-0.00018055138033687832,0.3074360332976615,-0.16420035543524555,0.34772790010604326,0.23370832429615457,-0.19295131547192115,0.2938663535457855,-0.1442406331774341,0.156185935974999
highway_brake_active_ratio_mean_over_windows,-0.17762289498035805,-0.3281753827583532,0.024623955105596326,0.28132479813741806,0.25640388789658247,0.006415522164707626,0.07440926250919368,-0.04951776027338603,0.010297898545343062,-0.15472492157695764,0.237289294080036,-0.24723246677605823,0.2558890760021759,-0.38087117168097145,0.5773610664200363,-0.09091809618057357,0.20800897697626186,-0.13132353310528763,0.025888103384953825,0.22737054788854116,0.41768624200881593,0.24229762914075606,0.40966971738638563,-0.15831313083265153,-0.01025681007469181,0.39997016740513064,0.24940755561397576,-0.14737244224889953,0.13443641924732777,-0.00681104796834002,-0.2851530971913173,-0.3094292889801124,0.32315275521398995,-0.30400984474236203,-0.11497516388083377,-0.21891222332110474,-0.13815729966350765,0.21730330103358503,0.2295221240032765,-0.239878608140879,0.22827663797906914,0.1787256442636712,0.3425242875720956,-0.3091185893108041,0.040344403264287614,-0.37104128723852847,0.1167710486467366,-0.2790061353925877,-0.506082596770749,0.007050032426895762,-0.02431157251828102,-0.09938810284406423,-0.3096709825021767,0.22847899210706304,0.14979709731073218,0.21519335584826618,0.2934678215152493,0.041878054430867846,-0.17442853344223405,0.05657068012628755,-0.2362854007723758,-0.016198286411012255,0.06766435320550622,-0.33764825926959047,-0.338114979974036,0.15954367477893364,-0.09639515856093975,-0.07642836388822988,0.052207897593168524,0.3108843145503273,0.21251650677644726,0.13584676395445924,-0.11419129277168437,-0.0014775638516054575,-0.25262851397786734,0.7960742010164157,-0.44167341586628445,-0.8115386037241071,-0.35782857078429364,0.5850505431912169,0.3178908908988582,-0.05890504873370239,0.5262739829531107,0.09525894770767988,-0.19959376733051032,0.2808669716335971,0.269641814825437,0.07819505046286185,0.053590989869244016,0.17170541324872365,-0.152269227686098,-0.4933834742723767,0.2953809425140727,0.017972089467376304,-0.4150746164814004,0.28850074215052285,1.0,-0.8006676308353425,-0.30764822799180436,-0.19368897368288726,0.1979849986621303,-0.19414132146286184,-0.06431698481193227,0.0926197436092634,-0.3568346131495271,-0.5008071517236812,-0.5281273040514176,0.08928742803141268,0.08055842783756859,0.017199460353185963,-0.33324352141137614,-0.22966811311615404,-0.05402588515059269,-0.12241330660658216,0.0028563824760408914,-0.5233426943900111,-0.34095495317486035
highway_brake_active_ratio_std_over_windows,0.09130597468246965,0.024741908185975495,-0.07215952519128727,-0.33337758223198083,-0.07999204061547242,0.10014855824266428,0.07708042679029367,-0.09510747836679685,0.18455922322280796,0.0665142499043059,-0.245933526282412,0.19918839420011417,-0.3290041258475704,0.10811314422273449,-0.3528683567133745,-0.0007691584987032977,-0.30663069656816544,0.33379519554291975,-0.10333381984372159,-0.10496457431560789,-0.2683216765257539,-0.30107527067027345,-0.5237452597221732,0.13186808125152188,-0.054050195640737896,-0.37621536057440963,-0.3702457081496662,0.045536490518183835,-0.09279504229620408,0.0936422186128307,0.06896858502730897,0.2094287605101599,-0.027446431871985495,0.10610718167108353,-0.0823686309430451,0.012286970532078188,-0.006808697453006883,-0.337110496156532,-0.2804118149588955,0.25407711618224527,-0.22809980382302017,-0.16430102179609793,-0.37059346361412915,0.08401500811623314,0.015804311033404215,0.11618316462924849,-0.03730986792641412,0.24394293988264235,0.297869030257273,-0.1706602931549718,0.015275921512585167,0.17138651196629362,0.24109889915236182,-0.14049192028479723,-0.1095706582747778,-0.45374571291544347,-0.1653859077841813,-0.17543277385421674,0.11244515148123416,-0.08087555387885954,0.06007012303938632,0.03904667403248752,0.04760342490004399,0.08726497368868676,0.22038759004341676,-0.1582384148376546,-0.07323543731489976,-0.11545054299699264,-0.07892643426035381,-0.03266692225534137,-0.09757541039537028,0.17260192725274356,-0.1718707475255609,-0.05749717820568403,0.20842013219306474,-0.5874730489167468,0.7747207506553891,0.448721579011358,0.6800386025117541,-0.22334569810323762,-0.08429109461645362,-0.15036132738897717,-0.7243644410250731,0.10794963742393104,0.05626291060882938,-0.24361771145818326,-0.2879507573496906,-0.07042468652837355,-0.15656167093484943,0.16382647396061475,-0.10312970554591476,0.19182181632265793,-0.08306779923288911,-0.06591236460949464,0.07648294476725896,-0.19543536522312077,-0.8006676308353425,1.0,0.3746269067125077,0.19338845416050005,0.07222484480222378,-0.02814056223099382,0.18370121098052825,-0.20916764434153537,0.1075414969604323,0.20013762080964068,0.14706696404498296,-0.21866468780969842,-0.2335519171639804,-0.028170200703770385,0.12032574367487513,0.08173326009457468,0.23505031379245828,-0.035735501606815406,0.20522750373422902,0.24085697786603244,0.37520721937138324
highway_brake_zero_ratio_std_over_windows,-0.021918150233485506,0.2796959757649452,-0.13399295108077625,-0.18830080625706774,-0.08076113348314251,0.05223048701996261,-0.08012632946698409,-0.26718876459870655,0.052865019451463824,0.006208042643091596,-0.18317734911041827,0.006738411347956674,-0.12694860320766715,0.10473031635028694,0.0478015855542127,0.011406980944193849,0.013513520657971992,0.0266172522290094,0.23891862398483185,-0.13491084144069543,-0.20533550611688706,0.09703992177830226,-0.18754611993805453,-0.18870624079096307,0.07396767971948942,-0.13599926213785882,-0.2748902668136315,-0.1459313742543969,-0.13832086900264598,0.5758376201318157,-0.09503218129746574,-0.001143671361429772,-0.07118423135843459,0.20512726353297175,0.1541351956085311,-0.08551291784675703,0.15996049002807175,0.041629201300999515,0.09805314094919454,0.07113535336730945,-0.17043952617088007,-0.11246849501502212,-0.31330963972018755,-0.13241531481510777,-0.26092583870933767,-0.12883219178380134,-0.14216726785873257,0.4585410661051394,0.07813509952297402,0.082843980373027,0.17375841696048494,-0.18013516224395698,0.015351550155189327,0.08663675420827023,0.18691058184007947,0.11099898671483006,-0.18572776868250773,-0.004194351501454212,0.1581376984712781,-0.14606226219402865,-0.09344279349052274,-0.11543122945167013,0.13627062255229164,-0.1315744811876825,-0.06376653718061866,-0.03859412589360809,0.2919554312895719,0.013420771362147565,0.12963000262878382,0.09244410829013665,-0.06149380481772243,0.09679437417386871,-0.10389059460405603,0.018335570639129842,-0.13350711368928697,-0.3542516629975474,0.4514100087469087,0.17215841162353454,0.06208398604305005,-0.0016444803908521478,-0.14512443171697018,-0.48100719597397473,-0.17637554206186212,0.448232288561156,-0.05500241406668436,-0.1077283827337096,0.01733078598672837,0.03745499254692787,0.3431264558116252,0.010074921770942649,0.1438288225692146,0.34221512006049,0.018654314117835535,-0.044292623551175664,0.05597404459919888,0.06802997722965679,-0.30764822799180436,0.3746269067125077,1.0,-0.26793332586488855,0.38591521692696723,0.24099676529422795,-0.15678369127036396,-0.0638164772243009,-0.09972642889222266,0.1367627066930985,0.26933743485842054,0.18247160079638092,0.10228214590014535,-0.06427412194029422,-0.12024379731562769,-0.07621401179282417,0.05080254710797418,0.09477866362776367,0.07245819861765856,-0.029038236199769703,0.11611577687727809
highway_brake_active_mean_mean_over_windows,0.11122824813895191,0.14343224428990373,-0.2928230928710545,0.29353209939002295,0.14447649590169895,-0.4677647249234223,-0.008231907983088982,-0.10090875046016468,0.1789530326924886,-0.2741405325548955,0.25280440152606315,-0.09593664389740458,0.14298330360999473,0.12210149821202096,-0.10742299893493115,-0.014227732020150936,-0.3130231490526831,0.3585794184174638,-0.09952051791102831,0.12271584581995407,0.018463291011493382,-0.45822603652342564,-0.16404434309354654,0.13643352694813235,-0.2753067119144894,0.14376302261910948,0.08103288700275707,-0.3974020048421023,0.2648028124973022,-0.19779924640717722,-0.40824770179548797,-0.026545808296812745,0.046158109070064415,0.025306207393600122,-4.5616972194623544e-05,-0.0656773144524592,0.08114463624549458,-0.40090422732173175,-0.20746370408516895,-0.07956944332575697,-0.05891108002183376,0.1745266774089605,-0.12669275177894346,-0.06299696664056403,-0.0778601330260194,-0.011011464373745465,-0.026864735436155168,0.13025764054854735,0.13286188812599178,-0.08499774076422689,-0.32034589806295954,0.2011525680397832,0.37424658888124285,-0.07103143972296155,-0.006087104881459762,-0.29080624277088596,0.09094775372317401,0.04928301528748632,-0.08113827029534444,-0.06717936515352008,-0.2819005853245654,0.10979679976257835,0.2094696186866152,-0.28414750517832704,-0.20337313517545416,0.16257392150435004,0.0023793172882387212,-0.5258076370708528,-0.358275258792361,-0.08023733070069496,0.02182236243063182,0.1218231721693009,-0.3512988093049121,-0.539534772311505,0.04739967378176559,0.3926868911625848,-0.03939563394166925,0.011090856757176342,0.30867863148240376,-0.11451420471115872,-0.040707634873645863,0.693902507149366,0.1296957465810217,-0.528750498978842,-0.0922188426657452,0.18986555153636317,0.08452235098652672,0.021926799643964063,-0.5369766966506749,0.09718551735834334,-0.3242026989253115,0.1666855908519248,-0.04581249934018194,-0.4143911496507621,-0.018126709590678993,-0.26764896236688207,-0.19368897368288726,0.19338845416050005,-0.26793332586488855,1.0,-0.6258309569807329,-0.6489120725795122,0.012641756179172367,-0.08760495033778064,-0.247712715153768,-0.01748742525939814,-0.05908176112306446,-0.1296915140532617,-0.09870670773250283,-0.2923688394575022,0.08621133399709743,-0.06463021304234397,0.009201688863648666,-0.016492105824417746,-0.017738538380565803,-0.0273666026648006,0.06479749825148107
highway_brake_active_mean_std_over_windows,0.07217237272506728,-0.30732814397879543,0.37764948347219807,-0.05031136593222058,-0.16983537704562213,0.5002300018265836,0.11175917018296241,0.27131334313002264,-0.3532419523768152,0.170997152677099,-0.016642666318461605,0.05082540745248731,0.00870654804228614,-0.2318822959120522,0.11121621034585501,0.13007331884205578,-0.09670371665504267,0.0790488949041024,-0.1700107880264655,-0.12914432117104416,0.048521985162539624,0.22126469485711697,-0.012043748651718963,0.1174127092967093,0.34171183334048594,-0.06740133708673464,0.11650059575878521,0.33329638398456907,-0.2730417928286696,0.3013285914764221,-0.0012156758288826097,-0.22139491379289006,0.11111257597847321,-0.0716305762638239,-0.26759197240227167,-0.167510920018242,-0.20703623583032718,0.20920811329847422,0.2517053423388841,0.32452148912082074,-0.08549823545542398,-0.22149287555010094,0.17666915825890256,0.12421956798227984,-0.1351506855428411,0.09401641920099102,-0.29112534526394024,-0.2244368683225058,-0.07224500543144816,0.024194271670977843,0.2694626274849414,-0.14770570202900465,-0.22059822308105614,-0.05884890186271354,-0.15219599667344608,-0.06388988825960108,0.14202513002963071,-0.19783396870239098,-0.1819442805479963,0.1383367548391098,0.234197736103088,0.14598754074354928,-0.13946122124058222,0.1258707132242382,0.2201128132203794,0.06299456396973245,-0.1736120916233787,0.054582909306733644,-0.06635268779948082,0.3680543751921755,-0.07674845383662235,0.23111513345911064,-0.05438372828060294,0.10773411781272585,-0.018491446366518997,-0.08019173873488727,0.5946671018540711,-0.38575524671310163,0.07439722947385619,0.3858384789166673,0.150695980802437,-0.8594409296140672,-0.3241037627341473,0.5940102113087553,0.17524389960761377,-0.028566259384961278,-0.08247522433570614,0.024699444804068896,0.17764661616396765,0.37328900871287024,-0.36700181709975166,-0.3546821415113752,0.2041308348410462,0.31146502619786587,-0.34849382152290265,0.19394788273752359,0.1979849986621303,0.07222484480222378,0.38591521692696723,-0.6258309569807329,1.0,0.07509033230187426,0.1801771055731022,0.00046509693147929904,0.10531250926984616,-0.11952804561343819,-0.1604847946873339,-0.17673480405577302,-0.25868032742988867,0.24116354168132748,-0.22034214761074133,-0.03005758137153841,0.2330363081901352,-0.060815126755209184,0.16092160506225828,-0.24574725292391897,0.10254098317714298
highway_brake_active_std_mean_over_windows,0.12259718780962091,0.1531144947217111,0.17856473324527827,-0.47911006831612946,-0.16368523874460433,0.15945044653228493,-0.0738449822712263,-0.03898833002810527,-0.06166414721308576,0.32425457383918427,-0.3419189502526499,0.33138037534857545,-0.20730362556151186,0.1875562293911878,-0.15494873241619647,-0.05301907972517612,0.33832399328512786,-0.44781845745422444,0.14014136385383563,-0.03327791646170971,-0.12072472543531979,0.42732063022645494,-0.12423049253889135,-0.26957317260497443,0.10324674277096707,-0.31122479485192794,-0.23897801880548308,0.3266174431641635,-0.2711557744526306,0.12480539346923385,0.23216927819549288,0.18940646912349743,-0.21311939468032967,0.2350522258728718,0.14492695356448623,0.29875438892662437,0.1995695210124792,0.2343165722382075,0.28473484487403916,-0.09853642785442188,-0.02907562442397303,-0.025848257386552106,-0.13634340893810842,-0.03135444505346367,-0.03408515763987762,-0.08405592900382086,-0.015049540829492213,0.06101229233547658,-0.01723295140924869,0.025481488134003805,0.057097676176263254,-0.11021282736280498,-0.26380130203284385,-0.07012673084818145,-0.006422468461021676,0.2857353826628567,-0.26120862700104824,0.06278864790900135,0.26768054530507435,-0.18357929206724571,0.07362868191133522,-0.284552968782039,-0.1418544437367996,0.09039430117514213,-0.014653338944398022,-0.41173140030258776,0.15471764170686422,0.4713592097785377,0.27448437066927595,-0.3214651325627406,-0.1197569750225943,-0.36718247898353396,0.45788737091940535,0.3747449995505883,0.11607498866295939,-0.5570411293671068,-0.1280843553476175,0.5049818981286858,-0.4234184649029098,-0.2575059771114203,-0.3627035242134728,-0.09542087999202745,0.0024013206563985663,-0.031654796552180696,-0.0866829496206966,-0.1486129665907052,-0.30465602247490964,-0.14767183531484268,0.3385953232411205,-0.4067862231271379,0.6340039987736573,0.11888815309773593,-0.2863583203691573,0.09951174399290526,0.4538262471054666,-0.1476961108018885,-0.19414132146286184,-0.02814056223099382,0.24099676529422795,-0.6489120725795122,0.07509033230187426,1.0,0.09954132676179459,0.09204024923099842,0.13183743196410014,0.2014175030724506,0.28599351363630054,0.3092000068617785,0.3699181705005867,0.0414281315258876,0.12032749727437843,-0.02863560421532095,-0.32425628632643677,0.1923865208963004,-0.2063700980283316,0.3192124454068557,-0.07552803746269644
highway_steer_diff_mean_mean_over_windows,0.15659079643713159,0.05615325806987408,0.07925696416647375,0.013636003605689772,-0.01773365556745192,-0.27262893253284226,0.2539015224844649,0.16775942469437036,-0.00633289464673617,-0.038214211064209594,0.1969759030578934,0.11440604617225655,-0.014343821426078485,-0.08723168180342711,0.009651244114886456,0.26887440799067175,-0.28347350805783156,0.21170348144767345,-0.44267814961739305,0.3279470798919039,0.4401979051034603,-0.0831719751347936,0.08228401772083994,0.1423477639232946,-0.11162273978681125,0.046963665590243404,0.09755815055588425,0.06011701984204295,0.24074866444005452,-0.14509609641128246,-0.06814213592469627,0.13699732899057449,0.13458190100910053,-0.05232051690056913,-0.3757494471937979,-0.1608894385622827,-0.0899341622094828,-0.23018913720083017,0.3171700073692856,-0.061859953406992456,0.11805047260546216,0.14451652481944596,0.4617885031618191,-0.0636509990409159,-0.4135803263420766,-0.015297636570912232,-0.17515223640967037,-0.12774361897427383,-0.19781366516501336,-0.12006404882881083,0.08091894967143004,0.02874787525367549,-0.03735876437061339,-0.06229267778400136,-0.08418971715069477,-0.2521256684011581,0.08550313277999891,0.17758506794198908,-0.052896052838726275,-0.06342693559368762,-0.025789097626106715,0.11479945744936859,0.004925056389841617,-0.15686756024488016,0.030374857113487395,-0.3840611387822856,-0.4052518567984389,-0.048964245916601735,-0.29379372399420833,0.23020199606096084,-0.03697851989433747,-0.027747427182075835,0.04975290495782239,-0.16231392980312714,0.12244623386216827,-0.020869711079621003,0.18856628037947715,-0.019532717988525107,0.08017260678577023,0.10971260134566099,0.04777461330853723,0.10226871587274096,-0.25818217109621533,-0.2795379221253036,-0.04157569544655492,-0.035391668426820094,-0.3891687114999601,0.045488629306167344,-0.2403309288510394,0.26334925949173343,-0.41795826998733054,-0.25129667799678196,-0.003383569914695146,-0.038289920956501314,-0.21215927873280288,-0.20028768360386975,-0.06431698481193227,0.18370121098052825,-0.15678369127036396,0.012641756179172367,0.1801771055731022,0.09954132676179459,1.0,0.07551091342679672,-0.15929420796694826,0.09374138129037106,-0.10475470144712307,-0.41891256937421106,-0.3280566350686542,-0.3297561230902272,-0.2188620537441578,-0.2888886136748743,0.09239986075922124,-0.05854142449275528,-0.18993184069111985,-0.11394568382621867,-0.1789997378355326
highway_steer_diff_mean_std_over_windows,0.015363511902378854,0.06471928720120178,0.3569435926289316,0.4304248685267647,0.06777556501719477,-0.043099921280113536,-0.16857611279252951,0.12269655697076985,-0.14293148092311828,0.43221914242169884,0.5985509852956272,0.01381395258218654,0.6429274206997129,-0.01192324201802628,0.08309504318171221,0.3804188473964496,-0.19408041872269724,0.07265692421200014,-0.16121038681270214,0.19928927684923559,-0.03959726508732635,-0.2923474304736016,0.005476642483983822,-0.3437101390305658,-0.20243514918936653,0.5410372471795744,0.2511098675293248,0.20920571189640197,0.13854872530807102,-0.21017973227451445,0.018932806742272407,0.05985411539909769,-0.06399558554215928,0.07221859693357789,-0.2087626475798506,-0.13144390816690998,-0.11564332900558659,-0.06326464827561754,0.038295672144034655,-0.18606266341332292,0.5079331414697922,0.05435298906486353,0.30168457499735624,0.05120885096729458,-0.06543476112208399,0.19592623774884554,0.023992066059460145,-0.17302725527844623,-0.08646739500442258,0.22726906350788106,-0.2992931560767177,0.19199355383983377,0.15001962346355113,-0.04956366756003734,0.0646137153452074,-0.035609878980354864,0.41178741389877693,0.16257256601619774,0.1687752721378421,-0.19071637759039617,0.06604238026100888,-0.20954556411208833,-0.33125187338660456,0.07617895000103807,-0.15665664682574607,-0.016776381935742213,0.13056511195466192,0.07728130791509144,-0.1501049429604063,-0.09183844878538099,0.1766155616004233,-0.20672247607883162,0.28962420322661475,-0.1635502301373767,-0.09473646007137657,-0.027371098074947198,-0.16363312736804964,0.11268349955337989,-0.1455502424037058,-0.31346355608614457,-0.0005461839922176006,0.06726030827601369,0.1004038336788762,0.010697603939843233,-0.05593065269901845,-0.22837234466261622,-0.04883773401207499,0.2306875029477198,0.27091018224830654,-0.06697557528873357,-0.017778929526897157,-0.14117610017636367,-0.1461120903020734,0.02192460073055311,0.11031693121618674,-0.14946211147340566,0.0926197436092634,-0.20916764434153537,-0.0638164772243009,-0.08760495033778064,0.00046509693147929904,0.09204024923099842,0.07551091342679672,1.0,0.1406774317386185,-0.1582190506460242,0.03168106306863685,-0.0615243405760098,0.06508190274055503,-0.18785204413814796,0.09436231820130417,-0.04851788621151171,-0.12311594337573846,0.0059763824562914895,-0.4155319650728191,0.25403155620398,-0.277793800173173
