,city_duration_sec_mean_over_windows,city_sampling_rate_hz_std_over_windows,city_steer_mean_mean_over_windows,city_steer_mean_std_over_windows,city_steer_min_mean_over_windows,city_steer_min_std_over_windows,city_steer_max_mean_over_windows,city_steer_max_std_over_windows,city_steer_median_mean_over_windows,city_steer_median_std_over_windows,city_steer_q25_std_over_windows,city_steer_q75_std_over_windows,city_throttle_std_std_over_windows,city_throttle_min_mean_over_windows,city_throttle_min_std_over_windows,city_throttle_median_mean_over_windows,city_throttle_q25_mean_over_windows,city_throttle_q25_std_over_windows,city_throttle_q75_mean_over_windows,city_brake_std_std_over_windows,city_brake_min_mean_over_windows,city_brake_min_std_over_windows,city_brake_median_mean_over_windows,city_brake_q25_std_over_windows,city_brake_q75_mean_over_windows,city_steer_abs_mean_mean_over_windows,city_steer_abs_std_mean_over_windows,city_steer_pos_ratio_mean_over_windows,city_steer_neg_ratio_std_over_windows,city_steer_zero_ratio_std_over_windows,city_steer_signchange_rate_mean_over_windows,city_steer_signchange_rate_std_over_windows,city_throttle_active_ratio_mean_over_windows,city_throttle_zero_ratio_std_over_windows,city_throttle_active_mean_std_over_windows,city_throttle_active_std_mean_over_windows,city_throttle_active_std_std_over_windows,city_brake_active_ratio_mean_over_windows,city_brake_active_ratio_std_over_windows,city_brake_zero_ratio_mean_over_windows,city_brake_active_mean_mean_over_windows,city_brake_active_mean_std_over_windows,city_brake_active_std_mean_over_windows,city_brake_active_std_std_over_windows,city_steer_diff_mean_mean_over_windows,city_steer_diff_mean_std_over_windows,city_steer_diff_std_mean_over_windows,city_steer_diff_std_std_over_windows,city_steer_diff_abs_mean_mean_over_windows,city_throttle_diff_std_mean_over_windows,city_throttle_diff_std_std_over_windows,city_throttle_diff_abs_mean_std_over_windows,city_brake_diff_mean_std_over_windows,city_brake_diff_std_mean_over_windows,city_brake_diff_abs_mean_std_over_windows,highway_n_samples_std_over_windows,highway_sampling_rate_hz_mean_over_windows,highway_sampling_rate_hz_std_over_windows,highway_steer_std_mean_over_windows,highway_steer_min_mean_over_windows,highway_steer_min_std_over_windows,highway_steer_max_mean_over_windows,highway_steer_max_std_over_windows,highway_steer_median_mean_over_windows,highway_steer_q75_mean_over_windows,highway_steer_q75_std_over_windows,highway_throttle_mean_std_over_windows,highway_throttle_std_mean_over_windows,highway_throttle_std_std_over_windows,highway_throttle_min_std_over_windows,highway_throttle_median_std_over_windows,highway_throttle_q25_std_over_windows,highway_throttle_q75_mean_over_windows,highway_brake_mean_mean_over_windows,highway_brake_mean_std_over_windows,highway_brake_std_mean_over_windows,highway_brake_std_std_over_windows,highway_brake_min_mean_over_windows,highway_brake_min_std_over_windows,highway_brake_max_mean_over_windows,highway_brake_median_std_over_windows,highway_brake_q25_mean_over_windows,highway_brake_q25_std_over_windows,highway_brake_q75_mean_over_windows,highway_steer_abs_mean_std_over_windows,highway_steer_abs_std_std_over_windows,highway_steer_neg_ratio_mean_over_windows,highway_steer_zero_ratio_mean_over_windows,highway_steer_signchange_rate_std_over_windows,highway_throttle_active_ratio_std_over_windows,highway_throttle_zero_ratio_std_over_windows,highway_throttle_active_mean_mean_over_windows,highway_throttle_active_mean_std_over_windows,highway_throttle_active_std_mean_over_windows,highway_throttle_active_std_std_over_windows,highway_brake_active_ratio_mean_over_windows,highway_brake_active_ratio_std_over_windows,highway_brake_zero_ratio_std_over_windows,highway_brake_active_mean_mean_over_windows,highway_brake_active_std_mean_over_windows,highway_brake_active_std_std_over_windows,highway_steer_diff_std_std_over_windows,highway_steer_diff_abs_mean_mean_over_windows,highway_throttle_diff_mean_std_over_windows,highway_throttle_diff_std_std_over_windows,highway_throttle_diff_abs_mean_mean_over_windows,highway_brake_diff_mean_mean_over_windows,highway_brake_diff_mean_std_over_windows,highway_brake_diff_std_std_over_windows,highway_brake_diff_abs_mean_mean_over_windows,highway_brake_diff_abs_mean_std_over_windows
highway_steer_signchange_rate_std_over_windows,0.24771800070118258,0.07281355695172072,-0.11636741215242988,-0.007418901849653267,-0.13337018937411335,-0.23077167046940156,-0.2223685582668374,-0.17862650962625948,0.007603078076238621,0.15927690235942157,0.38797434635640793,0.05154930531780827,0.2648224411121279,-0.12043997650465235,0.04069211503481435,0.06641519320475281,-0.11541873844999984,0.2761781338556789,0.08704396000811078,-0.33303861480324093,-0.08704118478025297,0.2226966809915394,-0.4200225682532432,-0.11111593404668856,-0.773658378612744,0.12983430134198903,-0.11424794093869729,0.07930370216584413,-0.07238556381894397,0.2302030574363261,0.07968581678704778,0.08562886519573316,-0.27330599630789054,0.2072412760814636,0.042302161881542726,0.2171845437914345,0.2901387633490586,0.24878212474656933,-0.33201932674543233,-0.02197504556934917,-0.3701844356530041,0.33768327132344966,0.07678925485344744,-0.1923129282565812,0.2534604415348358,0.14226332928595573,0.14691590426567488,0.23194961477564388,0.20431376514066574,0.09507576027992959,-0.08250535234839719,0.13787153888647946,-0.16376501923659859,0.09087439930183769,0.018587736174286766,-0.23089513090482597,0.16145763674284727,-0.178837756948194,-0.06427082861751597,0.08781110077990727,-0.13792851240596626,0.17730574527047133,-0.01866548137726625,0.04276411558306814,0.15530272956720415,0.26158228602089073,0.4374902511447415,0.3930702952528927,0.34579607130702344,0.2975694423325339,0.4952895928057872,0.4324858316898789,0.05016164995233252,-0.16996185285723933,-0.15584629305200556,0.22021158626191553,-0.07279163039953769,-0.2928816402770193,0.03871633168063169,-0.05756739397958591,-0.08166836555042245,-0.05970695799554499,-0.21529270350679838,-0.07401226138999319,-0.09518200334632333,-0.20418781520417167,0.12396346582958563,0.068974185848024,1.0,0.4684403346433246,0.17246241279690447,-0.08194783659290138,0.2102120714329914,0.2504382094348044,0.18829409137900763,0.1304279979686064,-0.22201083686470197,0.2749989581132829,-0.3789406637283889,0.3348498489624481,-0.13951896496516006,0.20414329632122116,0.27579585254101635,0.014193356470723418,0.353219086178974,0.25098479713693933,0.27923514057096527,-0.09974179739667148,0.1489013177600464,0.3013752101653287,0.21686630330242912
highway_throttle_active_ratio_std_over_windows,0.06707489987947719,0.18718848202147242,-0.07101586267158663,-0.3107470424188553,-0.10671531054866787,-0.5107340020694182,-0.1897868063061417,-0.09861615515315958,0.08493841478759276,-0.2852670635323825,-0.09861764258553907,-0.20242864776257735,0.09900464077291062,-0.40431420566080944,-0.27747615670031245,-0.3066746250358283,-0.6272442626504457,0.5027206790913052,-0.23668465165789168,-0.5264518742656141,-0.0432906762204295,-0.3600708181753936,0.1839974928606085,-0.04973264157168192,-0.20203170306661203,-0.27032412356425634,-0.17112127714222608,0.20996405974046187,-0.3113166738963766,-0.1966087142443814,0.36598222992780927,0.1482202973528011,-0.5561884903260469,0.2794080384828258,0.21643487638798656,0.7018268925233565,-0.021030803375961898,0.1731713854573187,-0.19905520011045072,0.17787841185310851,-0.4146978862760505,-0.01592384240536178,0.3520923264214251,-0.32501538904783045,0.31222705074418106,0.22251324088223734,0.20229834594654525,0.2764835206086579,0.21139452935113204,0.2676090324888145,-0.15720730591702475,0.12181758182429964,-0.1394334458489445,0.19318975281621037,-0.19578197987619145,0.012176875557197368,-0.05767267776085647,-0.2624009344978528,-0.17011015644331257,-0.012035762423981829,0.12077119754291564,0.20033717846857169,-0.06872333154966771,0.22198410915899644,0.04915217255903663,0.0675539332461145,0.8634573100242883,0.879830004246792,0.7722252595936315,0.6154021616890459,0.7179396464443053,0.8392193638748516,-0.20089888989479182,-0.24722421639772482,-0.23908936878070317,0.43815894452148263,-0.33020909585000713,-0.5448303369806444,-0.2754973081727451,-0.10463073553768575,-0.09369500312477554,0.097779665118485,-0.2642595296192492,-0.010354826421013114,-0.24988032373254324,-0.2043119980571335,-0.08993739500922007,-0.0023737490541203936,0.4684403346433246,1.0,0.3769743857330612,-0.2723586323816533,0.09691351274709398,0.5746063498821623,0.20877174511295488,0.01768506068569185,-0.18700231515279625,-0.021808283607399472,-0.3220114567050096,0.49740184864437037,-0.6378864325309438,0.23555835078355164,0.2750642574949688,0.041176096218572204,0.513327909437335,0.6310793202150746,0.23773235401850626,0.007257141884575814,-0.03339497992734348,0.564100409309134,0.14221673490568765
highway_throttle_zero_ratio_std_over_windows,0.03996600409270946,0.2882802929918911,-0.1655251936738912,-0.13105207506519953,-0.29031579091641513,-0.04161006489005707,-0.18634278614978034,-0.00778899432383999,0.14793558237907503,-0.2278339231704325,-0.04351615496481122,-0.1438583190627701,0.18457759544476554,-0.5641724193246943,-0.004422519583654439,-0.14781774241217097,-0.444961384994866,0.3587796250906362,-0.0891298333883652,-0.20193581058537785,-0.2025418589688039,-0.2209468190623457,0.1767417337684417,0.11363949340339498,0.08613493051970827,-0.2080706732396772,-0.13209093452658438,0.20404712570519493,-0.13966756576937567,-0.16238235005727777,0.3453669223698297,0.12249394682830711,-0.520733756140237,0.20631627435920435,0.2135475816511864,0.5047133646394004,-0.05224992479650098,-0.030321658394142283,-0.02171679641618034,0.3082488486245431,-0.24875713130192156,0.07039866178627206,0.31722042820992014,-0.007458382495655593,0.23073437782534215,0.23795387269116794,0.2967988766991996,0.1258180030486714,0.355357138697575,0.5845635354312176,-0.020848147011185453,0.4411213336251173,-0.1777463839991004,0.5078052961540508,0.3594774426018409,0.08956246514394495,-0.1787511536306491,-0.09644441859927158,-0.07333037699561817,0.10113898149653135,-0.15462176474465972,0.25218871609687066,-0.01058596132241234,0.16173909414908166,0.04677373660641278,-0.04681297527551757,0.39661832154133975,0.45639739999969053,0.2568891238554412,0.20033451060350113,0.3848466434995066,0.2655638765633987,-0.1550653482881383,-0.2556096380863227,-0.027508287427858637,0.46616126851636086,-0.14471779115419328,-0.48974496427534825,-0.31090618952382526,0.07505888222203294,-0.1887199531631005,-0.06276844478714766,0.17130503403627068,0.06165094675906399,-0.013829939905860025,-0.08149249683926267,-0.3567628705116166,0.1177934275296527,0.17246241279690447,0.3769743857330612,1.0,-0.5010412687536137,0.0685255643960946,0.5316349492525235,0.10911823742420497,-0.3221010490649836,0.09706456168261475,0.29035969562971153,0.1191376029539004,0.07267054391359835,-0.31472506494901215,0.23612896340962283,0.26276826700256567,-0.012493455000283624,0.21461458537035086,0.4204889378362149,0.20940275600983793,-0.045081548732408494,0.13789525447009549,0.42185927425430914,0.30655210841737873
highway_throttle_active_mean_mean_over_windows,-0.06559139137160012,0.09114839446853515,-0.13438911399717424,0.035110490169421214,0.12651499360958418,-0.060969045507895586,0.09984506849139022,-0.3061583427354699,-0.3496523112873832,-0.05878772432451694,0.25228197300334915,-0.07682261685995048,0.07567839602825968,0.36555025674841646,-0.08975938406713736,0.1350753636394847,0.264636422298901,0.0227339072213672,0.060818739750157225,0.20235026152466756,-0.05374353426263883,0.2602146992944631,-0.10318056472838466,0.06255480330985476,-0.010962894271848834,0.16672312689706634,0.11663888888036177,-0.5323673352707976,0.18967023364281513,-0.00011813938680638197,-0.24522739976550348,-0.1367480567342857,0.15545143709014436,-0.09044261562528355,0.10096550617750416,-0.20737764704059786,0.23879250979556071,-0.211237486240369,0.19931934502452006,-0.3174545205266783,0.23144718795467825,-0.14934251970610263,-0.2052031712635377,-0.17849246205507724,-0.0028523636045279127,0.1713239589687584,-0.006686553195380388,0.02690431347383726,-0.07738424428414742,-0.10945451913347001,0.18216137095703086,0.005150140500315167,-0.12259755390150737,-0.09173349530159278,0.06903688960655777,0.34018103053784043,-0.03370066634898202,0.15179487331504893,0.21712622611813812,-0.07944955754721551,0.14392579255139995,0.06148595061627558,0.17393467478038713,-0.4941403654855083,-0.035239439916245764,0.1823867035607583,-0.3449062352835198,-0.33069173046558614,0.18173918404550599,0.19441167224754977,-0.5808812714925432,-0.13558450655499582,0.6277187903659533,0.009929547031238481,0.3323742668679132,-0.3845709227800561,0.351249513734138,0.3472004547941333,0.3685048467871819,-0.24110485893554667,0.3421011035641114,-0.15783871714599174,0.044750854352386495,-0.38579516102049605,0.2893951796519587,0.21674602902979961,0.5667314323479312,0.2797877744205115,-0.08194783659290138,-0.2723586323816533,-0.5010412687536137,1.0,-0.4032108406224874,-0.7947769606441892,0.2987462431926665,0.14215793988414968,0.10791718012396882,-0.037341855878832764,-0.20631179963890572,-0.3033913156174748,0.3439388882312727,0.10418960948758993,-0.00681393923300415,-0.06331800990762443,0.28266757858079816,-0.1343479354244572,-0.16519542970920412,0.27010995162069784,0.17842291903335877,-0.25710317726203136,0.13017189929675824
highway_throttle_active_mean_std_over_windows,0.07584130922586546,-0.24679789915377545,0.47831095284830993,0.06235929161270374,0.3623014958416075,-0.0841582606531066,0.41389625598101776,-0.38023631474024444,0.1540134888131227,0.24358705007670584,-0.24233819859622943,0.38981121994860907,-0.030349924220099286,-0.016507207201371096,-0.022720660239762023,-0.18605674624126847,-0.16172521105375143,-0.23139012611429774,0.03503173786423267,-0.03993138161778683,0.06701517088732907,0.308941093353565,0.07372940106052203,-0.22569478666777837,0.06208693575565605,0.2529321200550423,0.3133247601690243,0.6194163691464245,-0.2550078626923658,-0.1165156218202976,0.47689701062548456,0.18761711765438985,0.051028546535946025,-0.15435522399206375,-0.22365536413253215,0.047269521185029466,0.0019687609603919786,0.2850302281168374,-0.23920227875253885,0.05929749964389833,0.1472459728324158,0.10640769764245689,-0.15935913876850133,0.2628220578345364,-0.15179982613788523,-0.09777439221654705,0.37533919608364513,0.1344918307765661,0.41274737830850466,0.0879107860589856,-0.05536561869641819,0.15005305364728289,0.08801056559592116,0.01742611835725302,0.09823848954212641,-0.050651877099141054,0.2690990706960022,-0.09989625302942004,0.0513622237686214,0.052910335234672104,-0.12416757648110827,0.3708080778129225,0.3652764236890815,0.3973241006498496,0.4684646012499675,0.5741442431889723,0.4086505927649538,-0.02562936447229169,0.13777371641883301,0.2057025802581298,0.31891403697276677,0.25609364356537806,-0.24889522448584622,-0.039737613863641275,-0.25668326682093334,0.06528127073580813,-0.2522008722138954,-0.26407787768551716,0.16221436235661535,-0.20481780921119225,0.028261595515740208,0.12147187204874073,-0.31298923078154317,-0.013472413264831961,-0.11247832303948016,0.01944158614193959,-0.16311193713134292,-0.20416072051658446,0.2102120714329914,0.09691351274709398,0.0685255643960946,-0.4032108406224874,1.0,0.18312058616281018,0.40134330098462445,0.14421273045428615,-0.2868290376297832,-0.1870019773859177,-0.2536497067286976,0.11307339510633108,-0.24480534673617868,0.3964237406702901,0.2660804014071958,0.15567026847039617,0.16150142159918812,0.046463412643731675,0.10786735132285798,-0.17168220011980917,0.1333074953811988,0.1236716612730583,0.027343126768862903
highway_throttle_active_std_mean_over_windows,-0.09342999777300673,0.07086527118794264,0.08321763208089566,-0.08158515469934256,-0.08882419999408878,-0.14112811127978983,-0.1424907349472838,0.29473996246444656,0.3043046760839611,-0.05797661832831851,-0.17339213759268043,0.021803715252603585,-0.057515847870544465,-0.41772429145490136,-0.11968213415085918,0.044280153111154956,-0.2662576209950834,0.34388629493527284,-0.1640131021345907,-0.44946861239117747,0.0488586568912176,-0.3522039565917586,0.07194454743717048,-0.23141658551734667,-0.10267924664650818,-0.2324936729946869,-0.19146082186839306,0.4417210150481933,-0.3026211871172255,-0.11956399247570444,0.38417879495152035,0.35052710589942415,-0.3426910067120321,0.08881374525622482,0.027859317998277438,0.4406916387246167,-0.22367110489420863,0.3306878365785161,-0.39798970654322857,0.17303655551628588,-0.30291931656066784,0.09320419194405473,0.2021999138556629,-0.07239417381454094,0.09072069036097137,-0.015653924821625816,0.03535844999682508,0.13326055669530767,0.1796778709477982,0.2521749991338626,-0.1604175534861114,0.060492516574515605,-0.0013729351992686238,0.12507632070865798,-0.1575347305078833,-0.16036431472520063,-0.013661707092695078,-0.1669948650435083,-0.17288213262519334,0.0011689252224661626,0.01002884913233567,0.03008125368864045,-0.17233505321316384,0.4313145737777962,-0.03477585258404387,-0.2997367582540444,0.5203402040895672,0.7202326429243587,0.1955509311065611,0.02227917640510233,0.6128917934680982,0.5107179407151906,-0.3187102053300525,-0.24131139355793202,-0.29228713447318866,0.617637430532608,-0.31632727289127427,-0.6311890261776348,-0.3593312120007181,0.145110802958436,-0.2843820923043725,0.014106836709176281,-0.05573737320301843,0.2561383484761878,-0.24902372933937328,-0.2104704446670081,-0.5143550909403828,-0.22229427936612037,0.2504382094348044,0.5746063498821623,0.5316349492525235,-0.7947769606441892,0.18312058616281018,1.0,-0.14482559214174315,-0.2560160623738192,-0.017105721912242158,0.09745891439268388,0.026048081396822693,0.4697154219643563,-0.5065285072924806,-0.13337839440065782,0.1634684727136982,0.26668006935811467,0.033317199049852884,0.5217979376808317,0.12313298768075864,-0.09104492807796485,-0.11191588185155127,0.6070985680931648,0.09759383579835934
highway_throttle_active_std_std_over_windows,0.010381900714400082,0.10136994176403373,0.1990377283259107,-0.04883333138265353,0.26344016043094204,-0.29718397569985405,0.38690176008596433,-0.5596321951007803,-0.14725844169566343,-0.09025665004690507,-0.058706162216807314,0.16527145371098598,-0.04262385534362761,0.20196463866358527,-0.3110521629101871,-0.12952399067262851,-0.11308919962540633,0.061468733079032556,-0.21027962742408385,-0.2035990760624625,0.10415220166871238,0.22153187076950365,0.12311629540029502,-0.255009203690905,0.044557159892866446,0.26139740491800023,0.3500962674939188,-0.014377953732759064,-0.35180832084403657,-0.10977775636848261,0.2180287429384515,-0.15944662762417688,-0.009519982566831193,-0.3064604384598089,0.04361795195519026,0.10019826734360977,0.044841461219844767,0.241230674916973,-0.20106351368514225,-0.10733548759312914,0.2552774615290421,-0.1562670720631228,-0.24120820738163193,-0.1910363272039996,0.09041387649689209,0.3018755565945598,0.3965088088007299,0.315092539727226,0.32602699052172096,0.16783814583564644,0.16678579549244257,0.26084487063615175,-0.24412512161743397,-0.031180252743536717,0.07715968236969245,0.3671572674046628,-0.027644506738523388,0.07069906187335312,-0.006604592386540756,0.1494821502952832,-0.08275339871636271,0.4477569295128622,0.3316345568200403,0.05000910475814046,0.4071489488259314,0.6156174715123433,0.32687756039721155,0.093521258159753,0.6878213982730499,0.6063302262433701,-0.07393051771154814,0.40363363696466315,0.36101459630451793,-0.19855343164231457,0.11215268248018008,0.01128666423148109,-0.08410113222772062,-0.3231352336597365,0.3020037029445872,-0.3334735874276621,0.25580977127845617,-0.1697627542805742,-0.11621730944236656,-0.44273198080863474,0.040274968731275104,-0.017490104319884667,0.23085384645541066,0.32210113756678804,0.18829409137900763,0.20877174511295488,0.10911823742420497,0.2987462431926665,0.40134330098462445,-0.14482559214174315,1.0,0.004589019430202929,-0.01151158382729727,0.032824236062971766,-0.343073328967463,-0.05134912554621381,-0.1347626578692934,0.45562686274905173,0.3226055639225275,-0.13701600597870456,0.5195713323100976,0.17640709203607174,-0.06491360268860999,0.24970954619807706,0.24777380000891328,0.1292578554111394,0.24591453780538494
highway_brake_active_ratio_mean_over_windows,0.3324208571385993,-0.33935703820651686,0.1800732724259141,0.0799188021417221,-0.005672019742111556,0.04301808834982096,0.15610558218283838,-0.2942947252864267,-0.06634845428601308,0.161198636802377,-0.0021701060455677017,0.09188593531421803,-0.32248472801935874,0.33776022608659173,-0.005923092815065908,-0.2824145924482181,-0.19766473854837008,0.23280018003111247,-0.13930197676371647,-0.016057406557041173,-0.08279755475203864,-0.09401070237860806,-0.1309997518149715,0.17569036315138595,-0.09643340425243795,0.16477567911369506,0.32011544528018676,0.04811909886675975,0.029090698626958796,-0.006469837179885917,-0.11835610490920032,-0.19283034876366068,0.17138907777639265,-0.19740376871347942,-0.017734100991936643,-0.1353027596178384,-0.23461072667446387,0.09884583918171835,-0.0017367456247038562,0.3467475740333799,-0.3997736627264859,0.31647917492163297,0.37537807399417655,0.24337974601023854,-0.03246209978725002,0.07659009742334852,-0.055390872952125546,-0.1927377944973537,-0.1732707601716293,-0.4737313700156679,-0.494239250909651,-0.48657327256601024,0.0938776022820077,-0.10128499190833867,-0.018739630900238564,-0.36884395593101593,0.5342820766534075,-0.5706070594311369,0.08944183288186908,-0.19129263441228278,0.5662909743037166,-0.0978782931742301,-0.030469427308164106,-0.13473041581121892,0.02216102234981287,0.20590928720187351,0.09190749209042468,-0.12824939737037466,0.015267551987227962,0.038684301402147944,0.11805105400547547,0.12712850346611232,0.11852977512962808,0.8114944851361862,-0.6096552117776288,-0.7455536334524839,-0.18046929204140102,0.5457160678802073,0.3636312975115354,0.030784352581382683,-0.2642765142840883,0.7483328883437544,-0.7674857051770648,0.35452436368282,0.10084167102102048,0.3045994397157343,0.24041411803129256,0.1445851993831375,0.1304279979686064,0.01768506068569185,-0.3221010490649836,0.14215793988414968,0.14421273045428615,-0.2560160623738192,0.004589019430202929,1.0,-0.8666578352395568,-0.3405583899243808,0.007873585629409052,-0.36999946222510444,0.16105163493862742,0.06590611127467057,-0.19310974312539392,0.04801824764915074,0.05446876098962269,-0.1860492238537662,0.571135255981129,-0.5819958461576138,-0.15707431032727662,-0.48383266431583394,-0.5198389089164153
highway_brake_active_ratio_std_over_windows,-0.22207831911752668,0.2799147930912088,-0.28226431883831155,-0.015529396429772037,-0.057054957182670465,-0.06131861629742686,-0.19621810186717956,0.26043988868348666,-0.0936191611819464,-0.09937413337556045,0.08524525189099973,-0.15642245740303268,0.22867102994522226,-0.1252779597483747,-0.14652370540462126,0.3175263001478534,0.32229899021037584,-0.33810035990553333,0.14672461546615367,0.16500817752124813,0.1153842593750986,0.09747823139925837,0.1626312037764184,-0.15653339234594804,0.0807505053360893,-0.1257115562165524,-0.3129663599707269,-0.3034533499758645,0.19586805402871768,0.013666059989785888,-0.0863552592757085,0.05529872932917915,0.04771108481618136,0.009696871235866981,0.009562728254628937,0.018725369700528044,0.2732273190263258,-0.1486765694422488,0.10741959079613686,-0.36728574475222747,0.4665589201354856,-0.40816679051556687,-0.3982809335345191,-0.2837662694192583,-0.0698178643958567,-0.17976333060725144,-0.11276621551285161,-0.016290543881419654,-0.049207725952284724,0.3809352675415756,0.6662783853364818,0.4691237185543959,-0.12870950840563772,-0.006076470368442456,0.07200889744696376,0.3710948485845529,-0.5444383120896416,0.7825604480293242,-0.30391965754877964,0.35564773272496425,-0.5720022615131042,-0.16066913554586384,-0.21550118322288805,0.07457186989976873,-0.09054375544102819,-0.17986378117802287,-0.30168934888887045,-0.11760280863668789,-0.08580401477871447,-0.05084275091428962,-0.39689557246150864,-0.2543449695170528,0.061176103839761374,-0.6733779279979235,0.8117248379888599,0.43509625945509145,0.2776160508009336,-0.2759874897873168,-0.2571976182190285,-0.050271606334888724,0.47450346916350133,-0.6929498468202491,0.8268955314419506,-0.5074738813233284,-0.20653316378205233,-0.4044445721348344,-0.10485657684018855,-0.08000653612862949,-0.22201083686470197,-0.18700231515279625,0.09706456168261475,0.10791718012396882,-0.2868290376297832,-0.017105721912242158,-0.01151158382729727,-0.8666578352395568,1.0,0.3797551789635288,-0.01155498088364002,0.2514892440441568,-0.05086474874835348,-0.2617529532731801,-0.06592988813518437,-0.1260897446081779,-0.09010203266741046,0.03604672368383799,-0.7785621441072087,0.7283609142046448,0.2382607052199324,0.2957923100133818,0.5793355055659082
highway_brake_zero_ratio_std_over_windows,0.20354366236380664,-0.005655149862811192,-0.20693695205804893,-0.11099605555152259,-0.1082130413682505,-0.16956575088002918,-0.2846537881125933,0.04514024936636869,0.015463039626463664,-0.154298794395924,0.04119640092865637,-0.1971497435324592,-0.05698524958952796,0.03406082245404872,-0.055983071076300434,0.14612133000280508,-0.00943248626757344,0.006840711734866876,0.09562016086337158,-0.1878574156017832,0.10581695913364192,-0.12179971287144029,0.03371872239630284,-0.1859355705196238,-0.2693320314693876,-0.141211531478259,-0.26669158174739566,-0.10281604997868042,-0.0831920638256534,0.5675648503753673,-0.06989948040480935,-0.0907332920272993,-0.08686632540941992,0.2559207886782574,-0.07646569964095577,-0.041135273506663926,-0.025463851532855544,0.057937147543204864,-0.11891943138403857,0.05294074105705643,0.12528109850853722,-0.28187637967501744,-0.1108347780667225,-0.3920777848730302,0.03842144418107139,-0.01896601018906657,-0.13601103058016453,-0.2311396752172312,-0.11409694670412958,0.10697277523658308,0.05399820577240535,0.0535148170918112,-0.23347840306646675,-0.011055560615444628,0.07890772383699383,0.1400311824467167,-0.2780275621971027,0.26720870945156083,-0.21386055160718953,0.2935441591883315,-0.155158693552384,-0.09422740901538075,-0.18527683203139947,0.20486252763347226,0.06484458154993414,-0.07956148887601404,-0.12604124408043169,-0.02127543618016108,-0.04623044912317957,-0.14397630797031394,-0.09746720745351231,-0.1363551594015984,0.16167597482179807,-0.3144451634984799,0.41446730618983363,0.2026269994354467,-0.029220687240696767,-0.0779494192065373,-0.1922805028936055,0.06410080608523189,0.2597773672703619,-0.31641290882431095,0.36668962634145974,-0.2968287098281527,-0.21114480632270596,-0.267585525897344,-0.15260862183272145,0.01916223534039097,0.2749989581132829,-0.021808283607399472,0.29035969562971153,-0.037341855878832764,-0.1870019773859177,0.09745891439268388,0.032824236062971766,-0.3405583899243808,0.3797551789635288,1.0,-0.18818216389409761,0.1886527513655181,0.16735204048551608,-0.18264443490961277,-0.025343357045498706,-0.05571975920704996,-0.12583626584740848,-0.1216884381429009,-0.0969565252667626,0.0594027180550548,0.1623252526290412,-0.020258211597672788,0.1389708619903331
highway_brake_active_mean_mean_over_windows,0.23139532616378558,-0.2587399972409863,-0.29487262766080574,0.2869756588440321,-0.3538535168613417,0.4219584790191697,-0.16714793070758782,0.29040097169678286,-0.1086735249013615,0.11229741944825097,-0.07222964717108026,-0.1890480820674888,-0.26541989449503933,-0.0616519103004871,-0.1900708538693932,-0.06890539531843544,0.1743467087631966,0.05460570596245069,-0.2901519870713717,0.27519540760787115,-0.45142777145127494,-0.1989117674038332,-0.2002139364247984,0.4050019430580264,0.12253052418965343,-0.06121107624859127,-0.0038174329775811575,-0.2501799238795073,0.2693155648962803,-0.038804825213563744,-0.3130131485309287,-0.3199574559193783,0.2627098551515328,0.016929966039045653,0.17279849540829376,-0.1836872254732908,-0.22276943232740917,-0.41448604714041054,0.4037669213869378,-0.15177952997258148,-0.1338082295700163,0.21198530468968615,0.22089996331832212,0.033614869062576415,-0.13174160905628804,-0.3700076293707541,-0.30637008211129124,-0.3308907177724541,-0.34908750958718565,-0.0583950433935923,-0.2941903771799458,-0.29538861700637026,0.28658532242049345,0.3313637632195546,0.2855130248125236,-0.41824612270594436,0.16550409470102218,-0.22931378047728987,-0.1274301145601554,0.12144533803162431,0.07524584441597376,-0.48429845032444396,-0.2673720556257907,-0.09404550540490315,-0.15120878418647626,-0.2858097061152451,-0.4277319159027886,-0.27106826803134504,-0.4636377431140561,-0.29853542703249136,-0.248689542976903,-0.46926087847550135,-0.07168183446886182,0.5548006003966531,-0.33108983954670884,-0.11220081477333854,0.3896257843378647,0.14054768961192587,0.18057427092457945,0.40436509251505426,-0.7104280541477251,0.3092983343338054,-0.014257856627052317,0.6346672693930602,0.1632033791377483,0.21062050526601928,0.051922395858992935,-0.14232025187696926,-0.3789406637283889,-0.3220114567050096,0.1191376029539004,-0.20631179963890572,-0.2536497067286976,0.026048081396822693,-0.343073328967463,0.007873585629409052,-0.01155498088364002,-0.18818216389409761,1.0,-0.5583069782462465,0.17166439191675,-0.37417274684635554,-0.42307381326958143,-0.30950991299323727,-0.48404167947035953,-0.10671179381313219,0.10681614298598599,-0.3683346670727424,0.04052109090534601,-0.23989549184099024,-0.1547902056560495
